row_name,screen_id,analyte_id,detection_pool,minipool_id,pool_id,passed_str_profiling
ACH-000671,MTS005,Analyte 303,PR500,NA,P909.OS,TRUE
ACH-000205,MTS005,Analyte 304,PR500,NA,P909.OS,TRUE
ACH-000720,MTS005,Analyte 305,PR500,NA,P909.OS,TRUE
ACH-000814,MTS005,Analyte 306,PR500,NA,P909.OS,TRUE
ACH-000885,MTS005,Analyte 307,PR500,NA,P909.OS,TRUE
ACH-000663,MTS005,Analyte 308,PR500,NA,P909.OS,TRUE
ACH-000647,MTS005,Analyte 309,PR500,NA,P909.OS,TRUE
ACH-000774,MTS005,Analyte 421,PR500,NA,P901.OS,TRUE
ACH-000243,MTS005,Analyte 310,PR500,NA,P909.OS,TRUE
ACH-000255,MTS005,Analyte 311,PR500,NA,P909.OS,TRUE
ACH-000335,MTS005,Analyte 312,PR500,NA,P909.OS,TRUE
ACH-000147,MTS005,Analyte 313,PR500,NA,P909.OS,TRUE
ACH-000090,MTS005,Analyte 314,PR500,NA,P909.OS,TRUE
ACH-000171,MTS005,Analyte 315,PR500,NA,P909.OS,TRUE
ACH-000614,MTS005,Analyte 316,PR500,NA,P909.OS,TRUE
ACH-000132,MTS005,Analyte 317,PR500,NA,P909.OS,TRUE
ACH-000274,MTS005,Analyte 318,PR500,NA,P909.OS,TRUE
ACH-000807_FAILED_STR,MTS005,Analyte 319,PR500,NA,P909.OS,FALSE
ACH-000624,MTS005,Analyte 422,PR500,NA,P901.OS,TRUE
ACH-000810,MTS005,Analyte 320,PR500,NA,P909.OS,TRUE
ACH-000343,MTS005,Analyte 321,PR500,NA,P909.OS,TRUE
ACH-000022,MTS005,Analyte 322,PR500,NA,P909.OS,TRUE
ACH-000192,MTS005,Analyte 323,PR500,NA,P909.OS,TRUE
ACH-000409_FAILED_STR,MTS005,Analyte 324,PR500,NA,P909.OS,FALSE
ACH-000959,MTS005,Analyte 325,PR500,NA,P909.OS,TRUE
ACH-000028_FAILED_STR,MTS005,Analyte 326,PR500,NA,P910.OS,FALSE
ACH-000637,MTS005,Analyte 327,PR500,NA,P910.OS,TRUE
ACH-000968,MTS005,Analyte 328,PR500,NA,P910.OS,TRUE
ACH-000155,MTS005,Analyte 329,PR500,NA,P910.OS,TRUE
ACH-000888,MTS005,Analyte 423,PR500,NA,P901.OS,TRUE
ACH-000133,MTS005,Analyte 330,PR500,NA,P910.OS,TRUE
ACH-000605,MTS005,Analyte 331,PR500,NA,P910.OS,TRUE
ACH-000775,MTS005,Analyte 332,PR500,NA,P910.OS,TRUE
ACH-000042,MTS005,Analyte 333,PR500,NA,P910.OS,TRUE
ACH-000860,MTS005,Analyte 334,PR500,NA,P910.OS,TRUE
ACH-000994,MTS005,Analyte 335,PR500,NA,P910.OS,TRUE
ACH-000277,MTS005,Analyte 336,PR500,NA,P910.OS,TRUE
ACH-000496,MTS005,Analyte 337,PR500,NA,P910.OS,TRUE
ACH-000866,MTS005,Analyte 338,PR500,NA,P910.OS,TRUE
ACH-000869,MTS005,Analyte 339,PR500,NA,P910.OS,TRUE
ACH-000449,MTS005,Analyte 424,PR500,NA,P901.OS,TRUE
ACH-000117,MTS005,Analyte 340,PR500,NA,P910.OS,TRUE
ACH-000678,MTS005,Analyte 341,PR500,NA,P910.OS,TRUE
ACH-000493,MTS005,Analyte 342,PR500,NA,P910.OS,TRUE
ACH-000468,MTS005,Analyte 343,PR500,NA,P910.OS,TRUE
ACH-000097,MTS005,Analyte 344,PR500,NA,P910.OS,TRUE
ACH-000313,MTS005,Analyte 345,PR500,NA,P910.OS,TRUE
ACH-000169,MTS005,Analyte 346,PR500,NA,P910.OS,TRUE
ACH-000010_FAILED_STR,MTS005,Analyte 347,PR500,NA,P910.OS,FALSE
ACH-000895,MTS005,Analyte 348,PR500,NA,P910.OS,TRUE
ACH-000841,MTS005,Analyte 349,PR500,NA,P910.OS,TRUE
ACH-000587,MTS005,Analyte 425,PR500,NA,P901.OS,TRUE
ACH-000414,MTS005,Analyte 350,PR500,NA,P910.OS,TRUE
ACH-000026,MTS005,Analyte 351,PR500,NA,P911.OS,TRUE
ACH-000649,MTS005,Analyte 352,PR500,NA,P911.OS,TRUE
ACH-000966,MTS005,Analyte 353,PR500,NA,P911.OS,TRUE
ACH-000950,MTS005,Analyte 354,PR500,NA,P911.OS,TRUE
ACH-000750,MTS005,Analyte 355,PR500,NA,P911.OS,TRUE
ACH-000958,MTS005,Analyte 356,PR500,NA,P911.OS,TRUE
ACH-000270,MTS005,Analyte 357,PR500,NA,P911.OS,TRUE
ACH-000535,MTS005,Analyte 358,PR500,NA,P911.OS,TRUE
ACH-000480,MTS005,Analyte 359,PR500,NA,P911.OS,TRUE
ACH-000879,MTS005,Analyte 11,PR500,NA,P902.OS,TRUE
ACH-000281,MTS005,Analyte 360,PR500,NA,P911.OS,TRUE
ACH-000897,MTS005,Analyte 361,PR500,NA,P911.OS,TRUE
ACH-000389,MTS005,Analyte 362,PR500,NA,P911.OS,TRUE
ACH-000862,MTS005,Analyte 363,PR500,NA,P911.OS,TRUE
ACH-000776,MTS005,Analyte 364,PR500,NA,P911.OS,TRUE
ACH-000023,MTS005,Analyte 365,PR500,NA,P911.OS,TRUE
ACH-000011,MTS005,Analyte 366,PR500,NA,P911.OS,TRUE
ACH-000973,MTS005,Analyte 367,PR500,NA,P911.OS,TRUE
ACH-001024,MTS005,Analyte 368,PR500,NA,P911.OS,TRUE
ACH-000971,MTS005,Analyte 369,PR500,NA,P911.OS,TRUE
ACH-000873,MTS005,Analyte 14,PR500,NA,P902.OS,TRUE
ACH-000486,MTS005,Analyte 370,PR500,NA,P911.OS,TRUE
ACH-000997,MTS005,Analyte 371,PR500,NA,P911.OS,TRUE
ACH-000552,MTS005,Analyte 372,PR500,NA,P911.OS,TRUE
ACH-000796,MTS005,Analyte 373,PR500,NA,P911.OS,TRUE
ACH-000652,MTS005,Analyte 374,PR500,NA,P911.OS,TRUE
ACH-000452,MTS005,Analyte 375,PR500,NA,P911.OS,TRUE
ACH-000458,MTS005,Analyte 376,PR500,NA,P912.OS,TRUE
ACH-000221,MTS005,Analyte 377,PR500,NA,P912.OS,TRUE
ACH-000970,MTS005,Analyte 378,PR500,NA,P912.OS,TRUE
ACH-000893,MTS005,Analyte 379,PR500,NA,P912.OS,TRUE
ACH-000855,MTS005,Analyte 15,PR500,NA,P902.OS,TRUE
ACH-000562,MTS005,Analyte 380,PR500,NA,P912.OS,TRUE
ACH-000769,MTS005,Analyte 381,PR500,NA,P912.OS,TRUE
ACH-000384,MTS005,Analyte 382,PR500,NA,P912.OS,TRUE
ACH-000917,MTS005,Analyte 383,PR500,NA,P912.OS,TRUE
ACH-000505,MTS005,Analyte 384,PR500,NA,P912.OS,TRUE
ACH-000765,MTS005,Analyte 385,PR500,NA,P912.OS,TRUE
ACH-000858,MTS005,Analyte 386,PR500,NA,P912.OS,TRUE
ACH-000595,MTS005,Analyte 387,PR500,NA,P912.OS,TRUE
ACH-000052,MTS005,Analyte 388,PR500,NA,P912.OS,TRUE
ACH-000979,MTS005,Analyte 389,PR500,NA,P912.OS,TRUE
ACH-000320,MTS005,Analyte 12,PR500,NA,P902.OS,TRUE
ACH-000571,MTS005,Analyte 390,PR500,NA,P912.OS,TRUE
ACH-000812,MTS005,Analyte 391,PR500,NA,P912.OS,TRUE
ACH-000891,MTS005,Analyte 392,PR500,NA,P912.OS,TRUE
ACH-000667,MTS005,Analyte 393,PR500,NA,P912.OS,TRUE
ACH-000734,MTS005,Analyte 394,PR500,NA,P912.OS,TRUE
ACH-000416,MTS005,Analyte 395,PR500,NA,P912.OS,TRUE
ACH-000802,MTS005,Analyte 396,PR500,NA,P912.OS,TRUE
ACH-000946,MTS005,Analyte 397,PR500,NA,P912.OS,TRUE
ACH-000472,MTS005,Analyte 398,PR500,NA,P912.OS,TRUE
ACH-000962,MTS005,Analyte 399,PR500,NA,P912.OS,TRUE
ACH-000756,MTS005,Analyte 403,PR500,NA,P901.OS,TRUE
ACH-001145,MTS005,Analyte 13,PR500,NA,P902.OS,TRUE
ACH-000383,MTS005,Analyte 400,PR500,NA,P912.OS,TRUE
ACH-000846,MTS005,Analyte 32,PR500,NA,P913.OS,TRUE
ACH-000359,MTS005,Analyte 31,PR500,NA,P913.OS,TRUE
ACH-000804,MTS005,Analyte 33,PR500,NA,P913.OS,TRUE
ACH-000609,MTS005,Analyte 34,PR500,NA,P913.OS,TRUE
ACH-000682,MTS005,Analyte 30,PR500,NA,P913.OS,TRUE
ACH-000212,MTS005,Analyte 39,PR500,NA,P913.OS,TRUE
ACH-000787,MTS005,Analyte 37,PR500,NA,P913.OS,TRUE
ACH-000987,MTS005,Analyte 36,PR500,NA,P913.OS,TRUE
ACH-000974,MTS005,Analyte 35,PR500,NA,P913.OS,TRUE
ACH-000832,MTS005,Analyte 20,PR500,NA,P902.OS,TRUE
ACH-000561,MTS005,Analyte 38,PR500,NA,P913.OS,TRUE
ACH-000305,MTS005,Analyte 41,PR500,NA,P913.OS,TRUE
ACH-000753,MTS005,Analyte 40,PR500,NA,P913.OS,TRUE
ACH-000138,MTS005,Analyte 42,PR500,NA,P913.OS,TRUE
ACH-000046,MTS005,Analyte 45,PR500,NA,P913.OS,TRUE
ACH-000856,MTS005,Analyte 44,PR500,NA,P913.OS,TRUE
ACH-000878,MTS005,Analyte 46,PR500,NA,P913.OS,TRUE
ACH-000250,MTS005,Analyte 43,PR500,NA,P913.OS,TRUE
ACH-000558,MTS005,Analyte 17,PR500,NA,P902.OS,TRUE
ACH-000766,MTS005,Analyte 47,PR500,NA,P921.OS-Redo,TRUE
ACH-000404,MTS005,Analyte 426,PR500,NA,P914.OS,TRUE
ACH-000813,MTS005,Analyte 427,PR500,NA,P914.OS,TRUE
ACH-000311,MTS005,Analyte 428,PR500,NA,P914.OS,TRUE
ACH-000454,MTS005,Analyte 429,PR500,NA,P914.OS,TRUE
ACH-000488,MTS005,Analyte 19,PR500,NA,P902.OS,TRUE
ACH-000849,MTS005,Analyte 430,PR500,NA,P914.OS,TRUE
ACH-000868,MTS005,Analyte 431,PR500,NA,P914.OS,TRUE
ACH-000978,MTS005,Analyte 432,PR500,NA,P914.OS,TRUE
ACH-000408,MTS005,Analyte 433,PR500,NA,P914.OS,TRUE
ACH-000344,MTS005,Analyte 434,PR500,NA,P914.OS,TRUE
ACH-000161,MTS005,Analyte 435,PR500,NA,P914.OS,TRUE
ACH-000835,MTS005,Analyte 436,PR500,NA,P908.OS,TRUE
ACH-000819,MTS005,Analyte 437,PR500,NA,P908.OS,TRUE
ACH-000062,MTS005,Analyte 438,PR500,NA,P914.OS,TRUE
ACH-000473,MTS005,Analyte 439,PR500,NA,P914.OS,TRUE
ACH-000593,MTS005,Analyte 18,PR500,NA,P902.OS,TRUE
ACH-000176,MTS005,Analyte 440,PR500,NA,P908.OS,TRUE
ACH-000445,MTS005,Analyte 441,PR500,NA,P914.OS,TRUE
ACH-000331,MTS005,Analyte 442,PR500,NA,P914.OS,TRUE
ACH-000163,MTS005,Analyte 443,PR500,NA,P908.OS,TRUE
ACH-000768,MTS005,Analyte 444,PR500,NA,P914.OS,TRUE
ACH-001078_FAILED_STR,MTS005,Analyte 445,PR500,NA,P908.OS,FALSE
ACH-000778,MTS005,Analyte 446,PR500,NA,P914.OS,TRUE
ACH-000881,MTS005,Analyte 447,PR500,NA,P914.OS,TRUE
ACH-000521,MTS005,Analyte 448,PR500,NA,P914.OS,TRUE
ACH-000696,MTS005,Analyte 449,PR500,NA,P914.OS,TRUE
ACH-000913,MTS005,Analyte 16,PR500,NA,P902.OS,TRUE
ACH-000030,MTS005,Analyte 450,PR500,NA,P914.OS,TRUE
ACH-000972,MTS005,Analyte 451,PR500,NA,P915.OS,TRUE
ACH-000242,MTS005,Analyte 452,PR500,NA,P915.OS,TRUE
ACH-000087,MTS005,Analyte 453,PR500,NA,P915.OS,TRUE
ACH-000926,MTS005,Analyte 454,PR500,NA,P915.OS,TRUE
ACH-000356,MTS005,Analyte 455,PR500,NA,P915.OS,TRUE
ACH-000625,MTS005,Analyte 456,PR500,NA,P915.OS,TRUE
ACH-000613,MTS005,Analyte 457,PR500,NA,P915.OS,TRUE
ACH-000976,MTS005,Analyte 458,PR500,NA,P915.OS,TRUE
ACH-001075,MTS005,Analyte 459,PR500,NA,P915.OS,TRUE
ACH-000632,MTS005,Analyte 24,PR500,NA,P902.OS,TRUE
ACH-000261,MTS005,Analyte 460,PR500,NA,P915.OS,TRUE
ACH-000957,MTS005,Analyte 461,PR500,NA,P915.OS,TRUE
ACH-000099,MTS005,Analyte 462,PR500,NA,P915.OS,TRUE
ACH-000783,MTS005,Analyte 463,PR500,NA,P915.OS,TRUE
ACH-000573,MTS005,Analyte 464,PR500,NA,P915.OS,TRUE
ACH-000852,MTS005,Analyte 465,PR500,NA,P915.OS,TRUE
ACH-000461,MTS005,Analyte 466,PR500,NA,P915.OS,TRUE
ACH-000420,MTS005,Analyte 467,PR500,NA,P915.OS,TRUE
ACH-000694,MTS005,Analyte 468,PR500,NA,P915.OS,TRUE
ACH-000528,MTS005,Analyte 469,PR500,NA,P915.OS,TRUE
ACH-000845,MTS005,Analyte 470,PR500,NA,P915.OS,TRUE
ACH-000563,MTS005,Analyte 471,PR500,NA,P915.OS,TRUE
ACH-000665,MTS005,Analyte 472,PR500,NA,P915.OS,TRUE
ACH-000467,MTS005,Analyte 473,PR500,NA,P915.OS,TRUE
ACH-000201,MTS005,Analyte 474,PR500,NA,P915.OS,TRUE
ACH-000296,MTS005,Analyte 475,PR500,NA,P915.OS,TRUE
ACH-000207,MTS005,Analyte 88,PR500,NA,P916.OS,TRUE
ACH-000735,MTS005,Analyte 86,PR500,NA,P916.OS,TRUE
ACH-000437,MTS005,Analyte 85,PR500,NA,P916.OS,TRUE
ACH-000456,MTS005,Analyte 89,PR500,NA,P916.OS,TRUE
ACH-000781,MTS005,Analyte 21,PR500,NA,P902.OS,TRUE
ACH-000643,MTS005,Analyte 87,PR500,NA,P916.OS,TRUE
ACH-000833,MTS005,Analyte 22,PR500,NA,P902.OS,TRUE
ACH-000771,MTS005,Analyte 106,PR500,NA,P916.OS,TRUE
ACH-000991,MTS005,Analyte 103,PR500,NA,P916.OS,TRUE
ACH-000159,MTS005,Analyte 107,PR500,NA,P916.OS,TRUE
ACH-000948,MTS005,Analyte 104,PR500,NA,P916.OS,TRUE
ACH-000481,MTS005,Analyte 105,PR500,NA,P916.OS,TRUE
ACH-000118,MTS005,Analyte 109,PR500,NA,P916.OS,TRUE
ACH-000352,MTS005,Analyte 111,PR500,NA,P916.OS,TRUE
ACH-000945,MTS005,Analyte 112,PR500,NA,P916.OS,TRUE
ACH-000929,MTS005,Analyte 108,PR500,NA,P916.OS,TRUE
ACH-000681,MTS005,Analyte 404,PR500,NA,P901.OS,TRUE
ACH-000137,MTS005,Analyte 23,PR500,NA,P902.OS,TRUE
ACH-000482,MTS005,Analyte 110,PR500,NA,P916.OS,TRUE
ACH-000235,MTS005,Analyte 113,PR500,NA,P917.OS,TRUE
ACH-000900,MTS005,Analyte 114,PR500,NA,P917.OS,TRUE
ACH-000911,MTS005,Analyte 116,PR500,NA,P917.OS,TRUE
ACH-000479,MTS005,Analyte 115,PR500,NA,P917.OS,TRUE
ACH-000319,MTS005,Analyte 25,PR500,NA,P902.OS,TRUE
ACH-000401,MTS005,Analyte 117,PR500,NA,P917.OS,TRUE
ACH-000915,MTS005,Analyte 136,PR500,NA,P917.OS,TRUE
ACH-000982,MTS005,Analyte 133,PR500,NA,P917.OS,TRUE
ACH-000544,MTS005,Analyte 132,PR500,NA,P917.OS,TRUE
ACH-000823,MTS005,Analyte 135,PR500,NA,P917.OS,TRUE
ACH-000021,MTS005,Analyte 134,PR500,NA,P917.OS,TRUE
ACH-000047,MTS005,Analyte 28,PR500,NA,P902.OS,TRUE
ACH-000276,MTS005,Analyte 118,PR500,NA,P918.OS,TRUE
ACH-000092,MTS005,Analyte 120,PR500,NA,P918.OS,TRUE
ACH-000890,MTS005,Analyte 121,PR500,NA,P918.OS,TRUE
ACH-000266,MTS005,Analyte 27,PR500,NA,P902.OS,TRUE
ACH-000724,MTS005,Analyte 119,PR500,NA,P918.OS,TRUE
ACH-000996,MTS005,Analyte 125,PR500,NA,P918.OS,TRUE
ACH-000622,MTS005,Analyte 126,PR500,NA,P918.OS,TRUE
ACH-000800,MTS005,Analyte 123,PR500,NA,P918.OS,TRUE
ACH-000899,MTS005,Analyte 124,PR500,NA,P918.OS,TRUE
ACH-000539_FAILED_STR,MTS005,Analyte 122,PR500,NA,P918.OS,FALSE
ACH-000582,MTS005,Analyte 92,PR500,NA,P918.OS,TRUE
ACH-000990,MTS005,Analyte 93,PR500,NA,P918.OS,TRUE
ACH-000019,MTS005,Analyte 91,PR500,NA,P918.OS,TRUE
ACH-000260,MTS005,Analyte 90,PR500,NA,P918.OS,TRUE
ACH-000273,MTS005,Analyte 29,PR500,NA,P902.OS,TRUE
ACH-000592,MTS005,Analyte 94,PR500,NA,P918.OS,TRUE
ACH-000848,MTS005,Analyte 130,PR500,NA,P918.OS,TRUE
ACH-000785,MTS005,Analyte 131,PR500,NA,P918.OS,TRUE
ACH-000988,MTS005,Analyte 129,PR500,NA,P918.OS,TRUE
ACH-000403,MTS005,Analyte 127,PR500,NA,P918.OS,TRUE
ACH-000630,MTS005,Analyte 26,PR500,NA,P902.OS,TRUE
ACH-000141,MTS005,Analyte 128,PR500,NA,P918.OS,TRUE
ACH-000808,MTS005,Analyte 172,PR500,NA,P919.OS-Redo,TRUE
ACH-000040,MTS005,Analyte 171,PR500,NA,P919.OS-Redo,TRUE
ACH-000715,MTS005,Analyte 174,PR500,NA,P919.OS-Redo,TRUE
ACH-000447,MTS005,Analyte 173,PR500,NA,P919.OS-Redo,TRUE
ACH-000186,MTS005,Analyte 175,PR500,NA,P919.OS-Redo,TRUE
ACH-000984,MTS005,Analyte 137,PR500,NA,P919.OS-Redo,TRUE
ACH-000840,MTS005,Analyte 141,PR500,NA,P919.OS-Redo,TRUE
ACH-000318,MTS005,Analyte 140,PR500,NA,P919.OS-Redo,TRUE
ACH-000579,MTS005,Analyte 138,PR500,NA,P919.OS-Redo,TRUE
ACH-001306,MTS005,Analyte 139,PR500,NA,P919.OS-Redo,TRUE
ACH-000919,MTS005,Analyte 144,PR500,NA,P919.OS-Redo,TRUE
ACH-000726,MTS005,Analyte 143,PR500,NA,P919.OS-Redo,TRUE
ACH-000188,MTS005,Analyte 145,PR500,NA,P919.OS-Redo,TRUE
ACH-000503,MTS005,Analyte 142,PR500,NA,P919.OS-Redo,TRUE
ACH-000013,MTS005,Analyte 156,PR500,NA,P919.OS-Redo,TRUE
ACH-000231,MTS005,Analyte 157,PR500,NA,P919.OS-Redo,TRUE
ACH-000730,MTS005,Analyte 158,PR500,NA,P919.OS-Redo,TRUE
ACH-000222,MTS005,Analyte 160,PR500,NA,P919.OS-Redo,TRUE
ACH-000500,MTS005,Analyte 159,PR500,NA,P919.OS-Redo,TRUE
ACH-000411,MTS005,Analyte 150,PR500,NA,P920.OS,TRUE
ACH-000292,MTS005,Analyte 148,PR500,NA,P920.OS,TRUE
ACH-000822,MTS005,Analyte 147,PR500,NA,P920.OS,TRUE
ACH-000618,MTS005,Analyte 146,PR500,NA,P920.OS,TRUE
ACH-000827,MTS005,Analyte 149,PR500,NA,P920.OS,TRUE
ACH-000278,MTS005,Analyte 154,PR500,NA,P920.OS,TRUE
ACH-000569,MTS005,Analyte 152,PR500,NA,P920.OS,TRUE
ACH-000139,MTS005,Analyte 151,PR500,NA,P920.OS,TRUE
ACH-000425,MTS005,Analyte 155,PR500,NA,P920.OS,TRUE
ACH-000741,MTS005,Analyte 153,PR500,NA,P920.OS,TRUE
ACH-000223,MTS005,Analyte 163,PR500,NA,P920.OS,TRUE
ACH-000477,MTS005,Analyte 161,PR500,NA,P920.OS,TRUE
ACH-000495,MTS005,Analyte 164,PR500,NA,P920.OS,TRUE
ACH-000434,MTS005,Analyte 165,PR500,NA,P920.OS,TRUE
ACH-000107,MTS005,Analyte 167,PR500,NA,P920.OS,TRUE
ACH-000744,MTS005,Analyte 166,PR500,NA,P920.OS,TRUE
ACH-000898,MTS005,Analyte 170,PR500,NA,P920.OS,TRUE
ACH-000182,MTS005,Analyte 169,PR500,NA,P920.OS,TRUE
ACH-000516,MTS005,Analyte 168,PR500,NA,P920.OS,TRUE
ACH-000444,MTS005,Analyte 405,PR500,NA,P901.OS,TRUE
ACH-000666,MTS005,Analyte 48,PR500,NA,P921.OS-Redo,TRUE
ACH-000701,MTS005,Analyte 50,PR500,NA,P921.OS-Redo,TRUE
ACH-000037,MTS005,Analyte 52,PR500,NA,P921.OS-Redo,TRUE
ACH-000884,MTS005,Analyte 51,PR500,NA,P921.OS-Redo,TRUE
ACH-000014,MTS005,Analyte 49,PR500,NA,P921.OS-Redo,TRUE
ACH-000502,MTS005,Analyte 54,PR500,NA,P921.OS-Redo,TRUE
ACH-000504,MTS005,Analyte 53,PR500,NA,P921.OS-Redo,TRUE
ACH-000886,MTS005,Analyte 55,PR500,NA,P921.OS-Redo,TRUE
ACH-000843,MTS005,Analyte 59,PR500,NA,P903.OS,TRUE
ACH-000035,MTS005,Analyte 56,PR500,NA,P921.OS-Redo,TRUE
ACH-000925_FAILED_STR,MTS005,Analyte 78,PR500,NA,P921.OS-Redo,FALSE
ACH-001321,MTS005,Analyte 57,PR500,NA,P923.OS,TRUE
ACH-001239,MTS005,Analyte 79,PR500,NA,P921.OS-Redo,TRUE
ACH-000517,MTS005,Analyte 96,PR500,NA,P921.OS-Redo,TRUE
ACH-000527,MTS005,Analyte 98,PR500,NA,P921.OS-Redo,TRUE
ACH-000374,MTS005,Analyte 97,PR500,NA,P921.OS-Redo,TRUE
ACH-000391,MTS005,Analyte 58,PR500,NA,P903.OS,TRUE
ACH-000368,MTS005,Analyte 95,PR500,NA,P921.OS-Redo,TRUE
ACH-000189,MTS005,Analyte 476,PR500,NA,P922.OS,TRUE
ACH-000791,MTS005,Analyte 477,PR500,NA,P922.OS,TRUE
ACH-000367,MTS005,Analyte 478,PR500,NA,P922.OS,TRUE
ACH-001190,MTS005,Analyte 479,PR500,NA,P922.OS,TRUE
ACH-000450,MTS005,Analyte 61,PR500,NA,P903.OS,TRUE
ACH-000244,MTS005,Analyte 480,PR500,NA,P922.OS,TRUE
ACH-000713,MTS005,Analyte 481,PR500,NA,P922.OS,TRUE
ACH-000672,MTS005,Analyte 482,PR500,NA,P922.OS,TRUE
ACH-000875,MTS005,Analyte 483,PR500,NA,P922.OS,TRUE
ACH-000423,MTS005,Analyte 484,PR500,NA,P922.OS,TRUE
ACH-000553,MTS005,Analyte 485,PR500,NA,P922.OS,TRUE
ACH-000834,MTS005,Analyte 486,PR500,NA,P922.OS,TRUE
ACH-000252,MTS005,Analyte 487,PR500,NA,P922.OS,TRUE
ACH-000123,MTS005,Analyte 488,PR500,NA,P922.OS,TRUE
ACH-000329,MTS005,Analyte 489,PR500,NA,P922.OS,TRUE
ACH-000232,MTS005,Analyte 62,PR500,NA,P903.OS,TRUE
ACH-000717,MTS005,Analyte 490,PR500,NA,P922.OS,TRUE
ACH-000669,MTS005,Analyte 491,PR500,NA,P922.OS,TRUE
ACH-000764,MTS005,Analyte 492,PR500,NA,P922.OS,TRUE
ACH-000288,MTS005,Analyte 493,PR500,NA,P922.OS,TRUE
ACH-000415,MTS005,Analyte 494,PR500,NA,P922.OS,TRUE
ACH-000228,MTS005,Analyte 495,PR500,NA,P922.OS,TRUE
ACH-000977,MTS005,Analyte 496,PR500,NA,P922.OS,TRUE
ACH-000397,MTS005,Analyte 497,PR500,NA,P922.OS,TRUE
ACH-000565,MTS005,Analyte 498,PR500,NA,P922.OS,TRUE
ACH-000209,MTS005,Analyte 499,PR500,NA,P922.OS,TRUE
ACH-000711,MTS005,Analyte 60,PR500,NA,P903.OS,TRUE
ACH-000927,MTS005,Analyte 500,PR500,NA,P922.OS,TRUE
ACH-000308,MTS005,Analyte 102,PR500,NA,P923.OS,TRUE
ACH-000091,MTS005,Analyte 99,PR500,NA,P923.OS,TRUE
ACH-000759,MTS005,Analyte 100,PR500,NA,P923.OS,TRUE
ACH-000661,MTS005,Analyte 80,PR500,NA,P921.OS-Redo,TRUE
ACH-000417,MTS005,Analyte 101,PR500,NA,P923.OS,TRUE
ACH-000060,MTS005,Analyte 63,PR500,NA,P903.OS,TRUE
ACH-000172,MTS005,Analyte 83,PR500,NA,P923.OS,TRUE
ACH-001128,MTS005,Analyte 84,PR500,NA,P923.OS,TRUE
ACH-001192,MTS005,Analyte 81,PR500,NA,P923.OS,TRUE
ACH-000747,MTS005,Analyte 67,PR500,NA,P903.OS,TRUE
ACH-000279,MTS005,Analyte 82,PR500,NA,P923.OS,TRUE
ACH-000809,MTS005,Analyte 66,PR500,NA,P914.OS,TRUE
ACH-000322,MTS005,Analyte 64,PR500,NA,P903.OS,TRUE
ACH-000142,MTS005,Analyte 406,PR500,NA,P901.OS,TRUE
ACH-000736,MTS005,Analyte 65,PR500,NA,P903.OS,TRUE
ACH-000985,MTS005,Analyte 71,PR500,NA,P903.OS,TRUE
ACH-000364,MTS005,Analyte 68,PR500,NA,P903.OS,TRUE
ACH-000956,MTS005,Analyte 69,PR500,NA,P903.OS,TRUE
ACH-000679,MTS005,Analyte 70,PR500,NA,P903.OS,TRUE
ACH-000441,MTS005,Analyte 72,PR500,NA,P903.OS,TRUE
ACH-000853,MTS005,Analyte 75,PR500,NA,P903.OS,TRUE
CONTROL_BARCODE_1,MTS005,Analyte 1,PR500,NA,CP01,TRUE
CONTROL_BARCODE_2,MTS005,Analyte 2,PR500,NA,CP01,TRUE
CONTROL_BARCODE_3,MTS005,Analyte 3,PR500,NA,CP01,TRUE
CONTROL_BARCODE_4,MTS005,Analyte 4,PR500,NA,CP01,TRUE
CONTROL_BARCODE_5,MTS005,Analyte 5,PR500,NA,CP01,TRUE
CONTROL_BARCODE_6,MTS005,Analyte 6,PR500,NA,CP01,TRUE
CONTROL_BARCODE_7,MTS005,Analyte 7,PR500,NA,CP01,TRUE
CONTROL_BARCODE_8,MTS005,Analyte 8,PR500,NA,CP01,TRUE
CONTROL_BARCODE_9,MTS005,Analyte 9,PR500,NA,CP01,TRUE
ACH-001113,MTS005,Analyte 73,PR500,NA,P903.OS,TRUE
CONTROL_BARCODE_10,MTS005,Analyte 10,PR500,NA,CP01,TRUE
ACH-000620,MTS005,Analyte 74,PR500,NA,P903.OS,TRUE
ACH-000648,MTS005,Analyte 77,PR500,NA,P903.OS,TRUE
ACH-000905,MTS005,Analyte 407,PR500,NA,P901.OS,TRUE
ACH-000102,MTS005,Analyte 76,PR500,NA,P903.OS,TRUE
ACH-000542,MTS005,Analyte 176,PR500,NA,P904.OS,TRUE
ACH-000943,MTS005,Analyte 177,PR500,NA,P904.OS,TRUE
ACH-000174,MTS005,Analyte 178,PR500,NA,P904.OS,TRUE
ACH-000393,MTS005,Analyte 179,PR500,NA,P904.OS,TRUE
ACH-000680,MTS005,Analyte 408,PR500,NA,P901.OS,TRUE
ACH-000018,MTS005,Analyte 180,PR500,NA,P904.OS,TRUE
ACH-000906,MTS005,Analyte 181,PR500,NA,P904.OS,TRUE
ACH-000836,MTS005,Analyte 182,PR500,NA,P904.OS,TRUE
ACH-000784,MTS005,Analyte 183,PR500,NA,P904.OS,TRUE
ACH-000265,MTS005,Analyte 184,PR500,NA,P904.OS,TRUE
ACH-000657,MTS005,Analyte 185,PR500,NA,P904.OS,TRUE
ACH-000880,MTS005,Analyte 186,PR500,NA,P904.OS,TRUE
ACH-000961,MTS005,Analyte 187,PR500,NA,P904.OS,TRUE
